"SalePrice","LotArea","Neighborhood","BuildingType","OverallQuality","OverallCondition","YearBuilt","CentralAir","LivingArea","Bathrooms","Bedrooms","Fireplaces","HasGarage"
138800.0,1474.227356699202,"NAmes","Single-family",5,5,1969,"Y",101.8117947663721,1,3,0,1
155900.0,411.9847717051645,"CollgCr","Townhouse",6,5,2004,"Y",78.7740893812806,1,1,1,1
126000.0,815.1446159442658,"CollgCr","Single-family",5,5,1994,"Y",91.96503359371204,1,3,0,1
145000.0,1025.5494655298796,"NWAmes","Single-family",6,7,1971,"Y",116.86061844534316,2,3,0,1
133000.0,696.7047999523638,"Sawyer","Single-family",5,5,1963,"Y",96.60973226006112,1,3,0,1
192000.0,812.7293726377642,"CollgCr","Single-family",7,5,2002,"Y",135.53230708406653,2,3,1,1
160000.0,817.4669652774403,"NAmes","Single-family",6,6,1964,"Y",116.21036063205429,1,3,2,1
187500.0,1210.5013664239004,"Gilbert","Single-family",6,5,1995,"Y",139.15517204381882,2,3,1,1
147000.0,842.4554441023984,"SawyerW","Single-family",6,6,1992,"Y",92.52239743367393,1,2,0,1
83500.0,183.37270334746216,"MeadowV","Townhouse",4,5,1973,"Y",101.44021887306418,1,3,0,1
252000.0,982.2608739595061,"Somerst","Single-family",8,5,2005,"Y",181.42192990759557,2,3,1,1
137500.0,234.27860073064824,"Edwards","",7,5,2004,"Y",158.755800415812,2,3,0,1
197000.0,308.0364155522718,"Somerst","Townhouse",8,5,2005,"Y",115.83878473874637,1,1,1,1
92900.0,793.686108105733,"NAmes","Two-family",3,4,1950,"N",96.60973226006112,2,2,0,1
160000.0,200.6509823862808,"Somerst","",7,5,1999,"Y",116.30325460538128,2,2,0,1
136500.0,780.3093759466476,"SWISU","Single-family",6,5,1925,"Y",157.36239081590725,2,4,1,1
146000.0,857.4113738080425,"NAmes","Single-family",5,8,1965,"Y",111.47276799237822,1,1,0,1
129000.0,545.1018354827295,"NAmes","Single-family",5,7,1956,"Y",86.94875903405502,1,2,0,1
176432.0,865.4931494874899,"CollgCr","Single-family",6,5,2006,"Y",122.06268095165416,2,3,1,1
127000.0,639.2963244362891,"IDOTRR","Single-family",6,7,1914,"Y",125.87133385806041,1,3,0,1
170000.0,343.3361254165249,"StoneBr","Townhouse",8,5,1986,"Y",101.06864297975625,1,2,0,1
128000.0,557.3638399618911,"BrkSide","Single-family",4,6,1936,"Y",122.99162068492397,1,3,0,1
157000.0,1103.5804031245443,"NWAmes","Single-family",7,5,1978,"Y",148.72325129649795,2,3,1,1
60000.0,780.3093759466476,"SWISU","Single-family",2,5,1920,"N",40.68756031721805,1,1,0,1
119500.0,906.4593917246889,"NAmes","Single-family",5,5,1971,"Y",88.24927466063276,1,3,0,1
135000.0,650.257813288873,"NAmes","Single-family",5,7,1960,"Y",105.34176575279741,1,2,0,1
159500.0,827.6853023434082,"NAmes","Single-family",6,6,1959,"Y",110.91540415241633,1,3,1,1
106000.0,187.2742502271954,"BrDale","Townhouse",5,5,1970,"Y",120.94795327173037,2,3,0,1
325000.0,1138.5085370954896,"NoRidge","Single-family",8,5,1994,"Y",243.5679980633464,2,3,2,1
179900.0,962.102881747551,"SawyerW","Single-family",7,5,1990,"Y",133.95310953750783,2,3,1,1
274725.0,2160.435137665617,"Gilbert","Single-family",7,5,2006,"Y",187.73872009383032,2,3,1,1
181000.0,749.0041069354546,"Gilbert","Single-family",6,5,2000,"Y",156.99081492259933,2,3,1,1
280000.0,1055.4613249411677,"NridgHt","Single-family",8,5,2004,"Y",170.55333502833867,2,3,1,1
188000.0,743.1517866158548,"Gilbert","Single-family",6,5,1995,"Y",154.0182077761359,2,3,1,1
205000.0,973.5288404667698,"NWAmes","Single-family",7,6,1976,"Y",182.44376361419236,2,4,1,1
129900.0,659.5472106215711,"NAmes","Single-family",5,7,1957,"Y",75.80148223481719,1,2,0,1
134500.0,828.8929239966591,"NAmes","Single-family",5,7,1953,"Y",93.6371251135977,1,2,0,1
117000.0,501.627455965702,"OldTown","Single-family",5,7,1954,"Y",77.38067978137589,1,2,0,1
318000.0,1122.6236676565757,"NridgHt","Single-family",8,5,2007,"Y",161.07814974898653,2,3,1,1
184100.0,719.9282932841094,"Gilbert","Single-family",8,5,2002,"Y",131.81654815098724,2,3,1,1
130000.0,907.0167555646508,"Sawyer","Single-family",5,7,1967,"Y",83.04721215432177,1,3,0,1
140000.0,1284.2591812455241,"Sawyer","Single-family",5,6,1958,"Y",148.72325129649795,1,3,0,1
133700.0,702.2784383519828,"NAmes","Single-family",5,5,1959,"Y",96.60973226006112,1,3,0,1
118400.0,767.5829016008511,"IDOTRR","Single-family",6,5,1920,"Y",94.00870100690564,1,2,1,1
212900.0,936.742827029285,"CollgCr","Single-family",7,5,2005,"Y",144.17144660347583,2,3,0,1
112000.0,829.17160591664,"Edwards","Single-family",4,3,1956,"Y",89.17821439390258,1,3,0,1
118000.0,873.6678191402643,"Edwards","Single-family",5,9,1947,"Y",64.83999338223333,1,2,0,1
163900.0,847.6575066087094,"Gilbert","Single-family",7,5,1992,"Y",137.6688684705871,2,3,1,1
115000.0,969.2557176937287,"NAmes","Single-family",4,5,1955,"Y",93.35844319361676,1,2,1,1
174000.0,342.22139773660115,"Blmngtn","Townhouse",7,5,2007,"Y",144.45012852345678,2,2,1,1
259000.0,1353.6509793207795,"Gilbert","Single-family",7,5,2004,"Y",142.12777919028224,2,3,1,1
215000.0,1095.7773093650778,"Gilbert","Single-family",7,5,2004,"Y",181.97929374755745,2,4,1,1
140000.0,668.8366079542693,"OldTown","Two-family",5,5,1980,"Y",86.94875903405502,1,2,0,1
135000.0,724.9445678437663,"SWISU","Single-family",4,3,1928,"Y",184.02296116075104,2,4,2,1
93500.0,995.0802422786296,"Mitchel","Single-family",5,5,1991,"Y",90.47873002048033,1,3,0,1
117500.0,919.6503359371203,"OldTown","Single-family",6,4,1880,"Y",205.2956810526299,2,5,0,1
239500.0,912.9619698575776,"SawyerW","Single-family",8,5,1995,"Y",187.64582612050333,2,3,1,1
169000.0,814.9588279976118,"Gilbert","Single-family",6,5,1997,"Y",148.63035732317095,2,3,1,1
102000.0,574.0847551607478,"BrkSide","Single-family",6,5,1926,"N",91.5934577004041,1,2,1,1
119000.0,891.7821439390258,"NAmes","Single-family",6,5,1950,"Y",116.30325460538128,1,3,0,1
94000.0,589.1335788397189,"Sawyer","Single-family",5,8,1875,"N",94.7518527935215,1,2,0,1
196000.0,912.1259240976348,"Mitchel","Single-family",6,5,1977,"Y",145.56485620338057,2,2,2,1
144000.0,811.0572811178786,"BrkSide","Single-family",5,5,1920,"Y",108.40726687258783,1,3,1,1
139000.0,682.7707039533166,"NAmes","Single-family",5,7,1951,"Y",88.43506260728672,1,2,0,1
197500.0,957.179501161221,"NWAmes","Single-family",5,7,1976,"Y",173.5259421748021,2,4,1,1
424870.0,925.6884442033742,"CollgCr","Single-family",8,5,2006,"Y",262.70415656870466,3,4,1,1
80000.0,836.0457599428366,"Sawyer","Single-family",5,3,1959,"Y",93.45133716694374,1,3,0,1
80000.0,1131.4485951226388,"Edwards","",4,4,1941,"N",85.83403135413123,1,2,0,1
149000.0,579.6583935603668,"BrkSide","Single-family",5,6,1928,"Y",146.4009019633234,1,3,1,1
180000.0,1040.4125012621967,"SawyerW","Single-family",6,5,1985,"Y",120.57637737842245,2,3,1,1
174500.0,1114.7276799237823,"Crawfor","Single-family",7,7,1941,"Y",145.28617428339962,1,3,1,1
116900.0,529.4956479637965,"OldTown","Single-family",7,7,1926,"Y",103.20520436627683,1,2,1,1
143000.0,836.0457599428366,"OldTown","Single-family",7,9,1920,"Y",137.6688684705871,1,3,0,1
124000.0,769.1620991474098,"NAmes","Single-family",6,5,1950,"Y",86.57718314074708,1,2,1,1
149900.0,1649.3324964205628,"Edwards","Single-family",5,4,1959,"Y",136.1825648973554,1,3,2,1
230000.0,1311.1984335103489,"Crawfor","Single-family",6,7,1956,"Y",168.23098569516412,1,2,1,1
120500.0,547.1455028959231,"IDOTRR","Single-family",6,8,1930,"Y",75.80148223481719,1,2,0,1
201800.0,1272.6474345796514,"NAmes","Single-family",7,6,1965,"Y",169.06703145510696,1,4,2,1
218000.0,1000.2823047849406,"Veenker","Single-family",5,8,1976,"Y",133.4886396708729,2,3,1,1
179900.0,868.5586506072804,"NAmes","Single-family",5,8,1965,"Y",117.51087625863204,2,3,1,1
230000.0,464.56276060823626,"NridgHt","",7,5,2007,"Y",122.06268095165416,2,2,1,1
235128.0,1108.4108897375474,"Somerst","Single-family",8,5,2007,"Y",146.77247785663133,2,3,0,1
185000.0,847.1930367420745,"NWAmes","Single-family",6,6,1974,"Y",174.26909396141795,2,4,1,1
146000.0,211.79825918551862,"NPkVill","",6,5,1978,"Y",135.25362516408558,2,3,1,1
224000.0,1372.7871378261377,"Crawfor","Single-family",6,7,1954,"Y",152.34611625625024,1,3,1,1
129000.0,810.4070233045896,"Sawyer","Single-family",5,5,1968,"Y",83.04721215432177,1,3,1,1
108959.0,1198.3322559180658,"Sawyer","Two-family",4,4,1969,"Y",116.86061844534316,0,0,0,1
194000.0,1500.8879270440457,"Veenker","Single-family",5,7,1978,"Y",133.024169804238,1,2,1,1
233170.0,886.3013995127338,"NridgHt","Single-family",7,5,2009,"Y",139.52674793712674,2,3,0,1
245350.0,973.0643706001349,"CollgCr","Single-family",8,5,2008,"Y",157.36239081590725,2,3,0,1
173000.0,1008.0853985444071,"Gilbert","Single-family",6,5,2000,"Y",155.22582942938666,2,3,1,1
235000.0,1275.248465832807,"Edwards","Single-family",6,7,1935,"Y",195.82049577327774,2,4,2,1
625000.0,3321.888486172871,"NoRidge","Single-family",10,5,1995,"Y",336.9264412569632,3,4,1,1
171000.0,917.7924564705806,"Mitchel","Single-family",6,6,1977,"Y",103.8554621795657,1,3,1,1
163000.0,847.1930367420745,"NAmes","Single-family",6,6,1958,"Y",117.13930036532412,1,3,1,1
171900.0,373.1550908544861,"Somerst","Townhouse",7,5,2006,"Y",116.11746665872731,2,2,0,1
200500.0,1674.8783390854828,"ClearCr","Single-family",5,6,1946,"Y",286.670801687066,3,3,1,1
239000.0,1538.3241982948196,"Crawfor","Single-family",6,8,1932,"Y",217.83636745177245,2,4,1,1
285000.0,991.9218471855122,"NoRidge","Single-family",8,5,1992,"Y",266.7914913950919,2,4,1,1
119500.0,645.7060085958509,"Mitchel","Single-family",5,5,1984,"Y",85.74113738080425,1,3,0,1
115000.0,366.9311946415783,"OldTown","Single-family",6,8,1926,"Y",113.70222335222579,1,3,0,1
154900.0,713.5186091245477,"Crawfor","Single-family",5,6,1921,"Y",124.75660617813662,1,3,1,1
93000.0,774.2712676803937,"Edwards","Single-family",5,5,1954,"Y",104.4128260195276,1,3,1,1
250000.0,1037.6256820623873,"Timber","Single-family",7,5,1990,"Y",233.53544894403237,2,4,0,1
392500.0,518.9986289778476,"Crawfor","Townhouse",8,5,2008,"Y",153.46084393617403,2,2,1,1
745000.0,1451.2825452874374,"NoRidge","Single-family",10,5,1996,"Y",415.79342461157074,3,4,2,1
120000.0,1003.254911931404,"OldTown","Single-family",5,6,1920,"Y",104.9701898594895,1,2,1,1
186700.0,3263.6439648968535,"Timber","Single-family",5,4,1963,"Y",146.02932607001546,1,3,2,1
104900.0,904.6015122581492,"Edwards","Single-family",5,7,1924,"Y",113.42354143224485,1,4,0,1
95000.0,986.0695268659124,"OldTown","",3,5,1900,"Y",157.82686068254216,2,3,0,1
262000.0,1157.551801627521,"NoRidge","Single-family",8,5,1994,"Y",150.85981268301853,2,2,1,1
195000.0,830.0076516765829,"CollgCr","Single-family",7,5,2002,"Y",154.20399572278987,2,3,0,1
189000.0,696.7047999523638,"Gilbert","Single-family",7,5,1999,"Y",167.58072788187525,2,3,1,1
168000.0,3015.617056113812,"Mitchel","",4,4,1961,"Y",150.67402473636457,1,3,1,1
174000.0,245.704559449867,"Somerst","",8,5,1999,"Y",133.86021556418083,2,2,0,1
125000.0,891.7821439390258,"OldTown","Single-family",5,8,1925,"Y",136.73992873731729,1,3,0,1
165000.0,418.0228799714183,"Mitchel","Townhouse",6,5,1999,"Y",113.70222335222579,2,2,0,1
158000.0,869.8591662338581,"Sawyer","Single-family",6,7,1969,"Y",125.59265193807946,1,4,0,1
176000.0,745.8457118423373,"Gilbert","Single-family",6,5,2005,"Y",135.25362516408558,2,3,0,1
219210.0,1305.5319011374029,"Gilbert","Single-family",7,5,2006,"Y",173.0614723081672,2,4,1,1
144000.0,822.1116639437894,"OldTown","Single-family",7,6,1916,"Y",156.99081492259933,1,3,1,1
178000.0,845.3351572755348,"CollgCr","Single-family",7,5,2001,"Y",112.587495672302,2,3,0,1
148000.0,1043.6637903286412,"Sawyer","Single-family",4,5,1963,"Y",128.3794711378889,1,3,1,1
116050.0,868.8373325272613,"NAmes","Single-family",4,5,1970,"Y",80.26039295451233,1,3,0,1
197900.0,966.0973226006113,"CollgCr","Single-family",7,5,1998,"Y",165.2583785487007,2,3,0,1
117000.0,557.3638399618911,"BrkSide","Single-family",5,8,1925,"Y",125.22107604477154,1,3,1,1
213000.0,905.716239938073,"CollgCr","Single-family",7,5,2000,"Y",151.4171765229804,2,3,1,1
153500.0,941.944889535596,"NWAmes","Single-family",5,6,1975,"Y",99.76812735317851,1,3,0,1
271900.0,1364.0551043334015,"SawyerW","Single-family",7,7,1990,"Y",203.99516542605215,2,3,1,1
107000.0,826.7563626101385,"SawyerW","Single-family",4,4,1966,"Y",98.09603583329283,1,2,0,1
200000.0,848.5864463419792,"CollgCr","Single-family",6,5,2003,"Y",157.91975465586916,2,3,0,1
140000.0,721.1359149373601,"NAmes","Single-family",5,7,1962,"Y",119.18296777851772,1,3,0,1
290000.0,945.8464364153292,"Somerst","Single-family",8,5,2006,"Y",154.20399572278987,2,3,1,1
189000.0,1042.0845927820824,"SawyerW","Single-family",6,5,1992,"Y",171.38938078828153,2,3,1,1
164000.0,1127.1754723495978,"Gilbert","Single-family",8,7,1988,"Y",162.7502412688722,2,4,0,1
113000.0,867.6297108740105,"Edwards","Single-family",4,6,1941,"Y",62.4247500757318,1,2,0,1
145000.0,951.791650708256,"Sawyer","Single-family",4,9,1965,"Y",89.17821439390258,0,0,0,1
134500.0,947.9829978018498,"NAmes","Single-family",5,5,1962,"Y",92.80107935365487,1,3,0,1
125000.0,658.9898467816092,"Sawyer","Single-family",5,5,1966,"Y",83.04721215432177,1,3,0,1
112000.0,829.5431818099479,"Sawyer","Two-family",6,5,1978,"Y",176.6843372679195,2,4,0,1
229456.0,802.6039295451232,"Somerst","Single-family",8,5,2009,"Y",122.06268095165416,2,3,0,1
80500.0,579.6583935603668,"BrkSide","Single-family",4,5,1947,"N",84.71930367420745,1,2,0,1
91500.0,156.0618751893295,"BrDale","",6,5,1971,"Y",113.14485951226389,1,3,0,1
115000.0,724.5729919504585,"NAmes","Single-family",5,5,1964,"Y",84.71930367420745,1,2,0,1
134000.0,766.3752799476002,"Sawyer","Single-family",5,5,1968,"Y",112.49460169897502,1,3,1,1
143000.0,975.0151440400015,"NAmes","Single-family",6,6,1949,"Y",171.4822747616085,2,3,1,1
137900.0,992.1076351321661,"NAmes","Single-family",5,3,1951,"N",198.42152702643324,2,4,0,1
184000.0,1429.080885662289,"Gilbert","Single-family",7,5,2004,"Y",138.41202025720295,2,3,1,1
145000.0,973.7146284134237,"NAmes","Single-family",6,8,1958,"Y",105.71334164610535,1,3,0,1
214000.0,1356.0662226272811,"Somerst","Single-family",6,5,2007,"Y",179.5640504410559,2,4,1,1
147000.0,824.155331356983,"NAmes","Single-family",5,8,1965,"Y",84.71930367420745,1,2,0,1
367294.0,814.5872521043038,"NridgHt","Townhouse",9,5,2008,"Y",158.10554260252312,1,1,1,1
127000.0,734.7913290164264,"NAmes","Single-family",5,5,1960,"Y",139.99121780376166,2,4,0,1
190000.0,1754.767156146687,"Sawyer","Two-family",5,5,1977,"Y",243.38221011669245,2,4,1,1
132500.0,717.8846258709158,"NAmes","Two-family",5,6,1962,"Y",110.54382825910841,1,3,0,1
101800.0,914.2624854841554,"NAmes","Two-family",4,5,1962,"Y",113.70222335222579,2,2,0,1
142000.0,1129.5907156560993,"NAmes","Single-family",5,5,1959,"Y",110.35804031245443,1,3,0,1
130000.0,791.9211226125203,"SWISU","Single-family",5,6,1911,"N",182.44376361419236,1,4,0,1
138887.0,1219.8836577299257,"Crawfor","Single-family",5,5,1914,"Y",165.72284841533562,1,4,0,1
175500.0,244.12536190330832,"NridgHt","",7,5,2003,"Y",151.0456006296725,2,2,0,1
195000.0,1151.2350114412861,"CollgCr","Single-family",7,5,2004,"Y",180.95746004096065,2,4,1,1
142500.0,1214.3100193303067,"SawyerW","Single-family",6,5,2005,"Y",105.99202356608629,1,3,0,1
265900.0,839.482836955935,"Timber","Single-family",8,5,2006,"Y",137.85465641724107,2,2,1,1
224900.0,757.8290344015179,"CollgCr","Single-family",7,5,2003,"Y",164.2365448421039,2,3,0,1
248328.0,914.9127432974443,"Somerst","Single-family",7,6,2007,"Y",156.89792094927233,2,3,0,1
170000.0,986.9984665991822,"NWAmes","Single-family",7,6,1974,"Y",108.9646307125497,2,3,2,1
465000.0,1290.390183485105,"NridgHt","Single-family",10,5,2006,"Y",192.84788862681432,2,2,1,1
230000.0,1062.2425849940375,"Crawfor","Single-family",8,7,1929,"Y",140.92015753703146,1,3,2,1
178000.0,1123.0881375232107,"NWAmes","Single-family",6,7,1984,"Y",173.5259421748021,3,3,1,1
186500.0,754.7635332817275,"Somerst","Single-family",7,5,2005,"Y",144.26434057680282,2,3,0,1
169900.0,1145.1969031750323,"Mitchel","Single-family",6,5,1976,"Y",96.05236842009923,1,3,0,1
129500.0,891.7821439390258,"OldTown","Single-family",6,5,1917,"N",191.17579710692866,1,3,1,1
119000.0,668.8366079542693,"NAmes","Single-family",5,7,1950,"Y",91.77924564705808,1,3,0,1
244000.0,1036.6967423291176,"NAmes","Single-family",7,5,1968,"Y",196.0062837199317,2,3,2,1
171750.0,291.3155003534151,"NridgHt","Townhouse",7,5,2003,"Y",130.5160325244095,2,2,1,1
130000.0,915.7487890573871,"Mitchel","Single-family",5,6,1968,"Y",81.18933268778214,1,3,0,1
294000.0,1629.5460801019155,"Veenker","Single-family",7,7,1974,"Y",201.30124019956966,2,3,2,1
165400.0,643.8481291293112,"Edwards","Single-family",7,5,2003,"Y",153.83241982948195,2,3,1,1
127500.0,579.6583935603668,"BrkSide","Single-family",6,6,1931,"Y",126.98606153798418,1,3,1,1
301500.0,1328.6625004958214,"NoRidge","Single-family",8,5,1994,"Y",184.58032500071295,2,2,1,1
99900.0,377.1495317075463,"Edwards","Single-family",5,8,1922,"Y",80.26039295451233,1,2,0,1
190000.0,890.5745222857751,"Gilbert","Single-family",7,5,2005,"Y",108.31437289926083,2,2,0,1
151000.0,905.716239938073,"NAmes","Single-family",6,8,1969,"Y",97.91024788663887,1,3,0,1
181000.0,2292.809049656566,"Gilbert","Single-family",6,5,1999,"Y",155.5974053226946,2,3,1,1
128900.0,891.7821439390258,"NAmes","Single-family",5,6,1956,"Y",97.53867199333095,1,2,0,1
161500.0,1045.0571999285457,"ClearCr","Single-family",4,5,1957,"Y",166.09442430864354,1,5,2,1
180500.0,1255.4620495141596,"BrkSide","Single-family",6,6,1919,"Y",169.4386073484149,1,3,1,1
181000.0,377.1495317075463,"NAmes","Townhouse",6,5,1998,"Y",124.19924233817474,2,2,0,1
183900.0,346.9589903762772,"Somerst","Townhouse",7,5,1999,"Y",134.88204927077766,2,3,0,1
122000.0,940.0870100690563,"OldTown","",7,4,1910,"N",175.4767156146687,1,4,1,1
378500.0,1227.5009635427382,"Timber","Single-family",9,5,2008,"Y",187.46003817384937,2,3,1,1
381000.0,1309.805023910444,"Crawfor","Single-family",8,9,1935,"Y",320.20552605810644,3,4,2,1
144000.0,1053.7892334212822,"NAmes","Single-family",5,5,1958,"Y",141.57041535032033,1,3,0,1
260000.0,2191.8333006501366,"ClearCr","Single-family",7,6,1979,"Y",141.57041535032033,0,0,1,1
185750.0,850.5372197818458,"NWAmes","Single-family",6,7,1968,"Y",138.319126283876,2,3,1,1
137000.0,1256.4838832207565,"Sawyer","Single-family",5,6,1965,"Y",86.85586506072804,1,3,0,1
177000.0,1069.395420940215,"Edwards","Single-family",6,7,1959,"Y",126.05712180471437,1,2,1,1
139000.0,498.0974849792767,"Crawfor","Single-family",5,6,1910,"Y",116.11746665872731,2,3,1,1
137000.0,1053.8821273946091,"NAmes","Two-family",5,5,1948,"Y",178.35642878780516,2,4,0,1
162000.0,1201.6764389578373,"NWAmes","Single-family",6,6,1972,"Y",129.5870927911397,1,3,1,1
197900.0,1660.1081973264927,"NWAmes","Single-family",6,5,1967,"Y",160.1492100157167,1,3,1,1
237000.0,879.984609326499,"CollgCr","Single-family",8,5,2002,"Y",188.66765982710015,2,3,1,1
68400.0,696.7047999523638,"IDOTRR","Single-family",4,4,1920,"Y",104.78440191283553,1,2,0,1
227000.0,911.104090391038,"CollgCr","Single-family",7,5,2002,"Y",146.12222004334245,2,3,0,1
180000.0,747.7035913088769,"Timber","Single-family",7,5,1990,"Y",124.3850302848287,2,2,1,1
150500.0,817.4669652774403,"CollgCr","Single-family",5,7,1977,"Y",96.60973226006112,2,3,0,1
139000.0,873.2033492736294,"Mitchel","Two-family",6,5,1971,"Y",169.4386073484149,2,4,0,1
169000.0,895.312114925451,"SWISU","Single-family",6,7,1919,"Y",227.31155273112458,2,4,1,1
132500.0,557.3638399618911,"BrkSide","Single-family",6,6,1939,"Y",131.16629033769837,1,4,1,1
143000.0,909.4319988711524,"NWAmes","Single-family",6,5,1963,"Y",123.36319657823189,1,3,2,1
190000.0,3390.6300264348374,"ClearCr","Single-family",5,5,1964,"Y",146.9582658032853,2,4,0,1
278000.0,526.1514649240252,"StoneBr","Townhouse",8,5,2000,"Y",154.1111017494629,2,2,1,1
281000.0,1027.8718148630542,"NridgHt","Single-family",8,5,2006,"Y",183.00112745415424,2,3,1,1
180500.0,1310.919751590368,"NAmes","Single-family",5,7,1964,"Y",107.0138572726831,1,3,1,1
119500.0,156.0618751893295,"BrDale","",5,7,1972,"Y",120.94795327173037,2,3,0,1
107500.0,613.1002239580802,"OldTown","Single-family",5,4,1892,"N",220.34450473160095,2,4,0,1
162900.0,941.944889535596,"NWAmes","Single-family",7,5,1976,"Y",154.5755716160978,2,4,1,1
115000.0,759.1295500280957,"Edwards","Single-family",5,7,1955,"Y",80.26039295451233,1,2,0,1
138500.0,780.3093759466476,"NAmes","Single-family",5,5,1968,"Y",97.72445993998491,1,3,0,1
155000.0,808.1775679447421,"NAmes","Single-family",5,6,1963,"Y",104.78440191283553,2,3,0,1
140000.0,341.3853519766583,"Edwards","Townhouse",6,5,2005,"Y",99.58233940652454,2,2,0,1
160000.0,5934.71727394089,"Edwards","Single-family",10,5,2008,"Y",524.1077975108316,2,3,3,1
154000.0,696.7047999523638,"NAmes","Single-family",5,7,1959,"Y",115.74589076541939,1,3,0,1
225000.0,999.7249409449787,"Gilbert","Single-family",7,5,1999,"Y",184.208749107405,2,3,1,1
177500.0,696.7047999523638,"Crawfor","Single-family",6,7,1942,"Y",138.78359615051087,1,3,2,1
290000.0,940.0870100690563,"NoRidge","Single-family",8,5,1994,"Y",234.65017662395616,2,4,1,1
232000.0,807.0628402648183,"Somerst","Single-family",7,5,2005,"Y",150.11666089640266,2,3,0,1
130000.0,312.40243229863995,"Edwards","Townhouse",7,5,2004,"Y",158.662906442485,2,3,0,1
325000.0,1223.692310636332,"NridgHt","Single-family",9,5,2006,"Y",153.46084393617403,2,2,2,1
202500.0,646.0775844891588,"NridgHt","Townhouse",7,5,2005,"Y",127.07895551131118,2,2,1,1
138000.0,749.8401526953975,"CollgCr","Single-family",5,5,1994,"Y",91.96503359371204,1,3,0,1
147000.0,1114.7276799237823,"OldTown","Single-family",5,7,1948,"Y",104.22703807287364,1,2,0,1
179200.0,664.4705912079012,"SawyerW","Single-family",6,5,1991,"Y",120.20480148511452,2,3,0,1
335000.0,1625.6445332221824,"Crawfor","Single-family",7,8,1959,"Y",176.6843372679195,2,3,2,1
203000.0,818.767480904018,"CollgCr","Single-family",7,5,2005,"Y",118.34692201857487,2,3,0,1
302000.0,889.1811126858703,"NoRidge","Single-family",8,5,1990,"Y",261.032065048819,2,4,1,1
333168.0,1372.4155619328299,"NoRidge","Single-family",9,5,1999,"Y",241.43143667682583,2,4,1,1
119000.0,760.8016415479814,"Edwards","Single-family",4,6,1954,"Y",88.06348671397879,1,3,1,1
206900.0,1028.800754596324,"NAmes","Single-family",6,5,1969,"Y",196.19207166658566,2,4,2,1
295493.0,949.9337712417164,"CollgCr","Single-family",8,5,2008,"Y",151.4171765229804,2,3,1,1
208900.0,392.94150717313323,"Somerst","Townhouse",7,5,2006,"Y",125.59265193807946,2,2,1,1
275000.0,1373.0658197461187,"CollgCr","Single-family",8,5,2001,"Y",166.00153033531657,2,3,1,1
111000.0,948.9119375351196,"Edwards","Single-family",4,5,1954,"Y",88.06348671397879,1,3,0,1
156500.0,780.3093759466476,"NAmes","Single-family",6,3,1957,"Y",137.29729257727917,1,3,2,1
72500.0,615.6083612379088,"BrkSide","Single-family",3,6,1949,"N",66.88366079542693,1,2,0,1
190000.0,946.2180123086372,"NoRidge","Single-family",7,5,1992,"Y",178.6351107077861,2,3,1,1
82500.0,495.12487783281324,"BrkSide","Single-family",4,7,1940,"Y",65.76893311550315,1,2,0,1
147000.0,927.6392176432407,"Somerst","Single-family",8,5,2006,"Y",166.7446821219324,2,2,1,1
55000.0,337.762487016906,"IDOTRR","Single-family",4,4,1922,"N",73.94360276827756,1,2,0,1
79000.0,396.6572661062125,"Edwards","Single-family",3,6,1931,"Y",71.89993535508395,1,3,0,1
130500.0,613.1002239580802,"Mitchel","Single-family",5,9,1982,"Y",75.80148223481719,1,3,1,1
256000.0,969.8130815336905,"OldTown","Single-family",6,7,1920,"Y",259.3599735289333,2,5,2,1
176500.0,843.8488537023031,"Gilbert","Single-family",7,5,1998,"Y",151.60296446963437,2,3,1,1
227000.0,928.9397332698185,"Somerst","Single-family",8,5,2006,"Y",147.51562964324717,2,3,1,1
132500.0,1001.3970324648643,"CollgCr","Single-family",5,5,1976,"Y",88.62085055394068,1,3,0,1
100000.0,824.6198012236179,"Edwards","Single-family",4,6,1938,"Y",75.80148223481719,1,2,1,1
125500.0,668.8366079542693,"IDOTRR","Single-family",5,6,1938,"Y",126.33580372469532,1,2,0,1
125000.0,219.97292883829303,"BrDale","Townhouse",5,6,1970,"Y",126.80027359133022,1,3,0,1
167900.0,896.4268426053749,"NWAmes","Single-family",6,5,1977,"Y",123.92056041819379,2,2,1,1
135000.0,858.8976773812742,"NWAmes","Two-family",5,5,1973,"Y",153.83241982948195,2,4,0,1
52500.0,382.53738216051124,"OldTown","Single-family",4,4,1941,"N",64.37552351559842,1,2,0,1
200000.0,1249.423941247906,"CollgCr","Single-family",7,5,2002,"Y",172.87568436151324,2,3,0,1
128500.0,888.0663850059465,"CollgCr","Single-family",5,7,1972,"Y",80.26039295451233,1,3,0,1
123000.0,770.4626147739875,"NAmes","Single-family",4,5,1971,"Y",81.00354474112818,1,3,0,1
155000.0,1272.1829647130164,"SawyerW","Single-family",6,5,2003,"Y",103.48388628625779,1,3,0,1
228500.0,870.8809999404549,"CollgCr","Single-family",8,5,2002,"Y",201.48702814622362,2,3,1,1
177000.0,702.0926504053289,"Crawfor","Single-family",6,6,1928,"Y",177.70617097451628,1,3,1,1
155835.0,1031.4017858494794,"CollgCr","Single-family",7,5,2006,"Y",135.25362516408558,2,3,1,1
108500.0,557.3638399618911,"OldTown","Single-family",4,4,1920,"Y",89.17821439390258,1,2,0,1
